T (C),Phases vol%-AUSTENITE-50.0(C/s),Phases vol%-FERRITE-50.0(C/s),Phases vol%-MARTENSITE-50.0(C/s),Phases vol%-BAINITE-50.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-50.0(C/s),Density (g/(cm)^3)-AUSTENITE-50.0(C/s),Density (g/(cm)^3)-FERRITE-50.0(C/s),Density (g/(cm)^3)-MARTENSITE-50.0(C/s),Density (g/(cm)^3)-TOTAL-50.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-50.0(C/s),Molar volume (cm^3)-AUSTENITE-50.0(C/s),Molar volume (cm^3)-FERRITE-50.0(C/s),Molar volume (cm^3)-MARTENSITE-50.0(C/s),Molar volume (cm^3)-TOTAL-50.0(C/s),Linear expansion (%)-  -50.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-50.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-50.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-50.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-50.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-50.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-50.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-50.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Young's modulus (GPa)-AUSTENITE-50.0(C/s),Young's modulus (GPa)-FERRITE-50.0(C/s),Young's modulus (GPa)-MARTENSITE-50.0(C/s),Young's modulus (GPa)-TOTAL-50.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-50.0(C/s),Bulk modulus (GPa)-AUSTENITE-50.0(C/s),Bulk modulus (GPa)-FERRITE-50.0(C/s),Bulk modulus (GPa)-MARTENSITE-50.0(C/s),Bulk modulus (GPa)-TOTAL-50.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-50.0(C/s),Shear modulus(GPa)-AUSTENITE-50.0(C/s),Shear modulus(GPa)-FERRITE-50.0(C/s),Shear modulus(GPa)-MARTENSITE-50.0(C/s),Shear modulus(GPa)-TOTAL-50.0(C/s),Poisson's ratio-BAINITE_PEARLITE-50.0(C/s),Poisson's ratio-AUSTENITE-50.0(C/s),Poisson's ratio-FERRITE-50.0(C/s),Poisson's ratio-MARTENSITE-50.0(C/s),Poisson's ratio-TOTAL-50.0(C/s),Yield Stress (MPa)-TOTAL-50.0(C/s),Yield Stress (MPa)-FERRITE-50.0(C/s),Yield Stress (MPa)-BAINITE-50.0(C/s),Yield Stress (MPa)-MARTENSITE-50.0(C/s),Yield Stress (MPa)-AUSTENITE-50.0(C/s),Tensile Stress (MPa)-TOTAL-50.0(C/s),Hardness (HRC)-TOTAL-50.0(C/s),Enthalpy (J/g)-TOTAL-50.0(C/s),Enthalpy (J/g)-AUSTENITE-50.0(C/s),Enthalpy (J/g)-FERRITE-50.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-50.0(C/s),Enthalpy (J/g)-MARTENSITE-50.0(C/s),Specific heat (J/(g K))-TOTAL-50.0(C/s),Specific heat (J/(g K))-AUSTENITE-50.0(C/s),Specific heat (J/(g K))-FERRITE-50.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-50.0(C/s),Specific heat (J/(g K))-MARTENSITE-50.0(C/s),Latent heat (J/g)-FERRITE-50.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-50.0(C/s),Latent heat (J/g)-MARTENSITE-50.0(C/s),TIME(s)-Cooling_50.0(C/s)
180,0.91665,4.41908,90.46071,4.20356,7.791635132,8.00254,7.79839,7.77259,7.77669,7.09630722,6.91039,7.14524,7.11483,7.11346,-0.81853,42.7230445,18.86467,42.85032,42.8174,42.41492,0.259863854,0.58852,0.25909,0.25929,0.26175,3.848168895,1.69919,3.85963,3.85667,3.82042,202.0653911,184.8987,202.09241,202.09263,201.92176,164.593506,156.37339,165.38208,165.23408,165.12719,78.00260107,70.95494,77.94743,77.9585,77.89015,0.2952759,0.30293,0.29634,0.29616,0.2962,926.943,147.488,520.142,992.084,134.294,1206.19,39.52069,84.66709,209.45309,65.37014,68.90965,85.04466,0.53653,0.49235,0.50848,0.51274,0.50996,139.28149,140.54344,124.40843,14.8
175,0.82611,4.41897,90.55146,4.20346,7.793192086,8.00549,7.79997,7.77416,7.77806,7.094886836,6.90784,7.14379,7.1134,7.11221,-0.82427,42.76335732,18.80454,42.86245,42.82953,42.46844,0.25675428,0.58388,0.25616,0.25636,0.25854,3.894774419,1.71267,3.9038,3.9008,3.86791,202.3820818,185.34534,202.41198,202.41197,202.25788,164.6973172,156.51692,165.48336,165.33574,165.23721,78.13628114,71.14245,78.08257,78.09353,78.03205,0.295085739,0.30264,0.29614,0.29596,0.29599,931.841,148.598,522.681,996.431,135.354,1210.74,39.67141,82.00703,206.99384,62.83271,66.35079,82.49989,0.53201,0.49132,0.50646,0.51077,0.50791,139.36386,140.64305,124.49395,14.9
170,0.74452,4.41886,90.63326,4.20337,7.79474532,8.00845,7.80155,7.77572,7.77945,7.093470395,6.90529,7.14235,7.11197,7.11094,-0.83007,42.80114012,18.74441,42.87149,42.83856,42.51504,0.253665556,0.57922,0.25325,0.25344,0.25537,3.942198603,1.72645,3.94868,3.94565,3.91585,202.6937848,185.79166,202.72639,202.72617,202.58833,164.7968673,156.65976,165.58023,165.43301,165.34301,78.26807639,71.3299,78.21576,78.22662,78.17175,0.294895578,0.30234,0.29594,0.29576,0.29579,936.791,149.742,525.296,1000.91,136.446,1215.3,39.82221,79.36845,204.53977,60.30536,63.80173,79.96533,0.52772,0.49028,0.50444,0.50881,0.50587,139.44128,140.73804,124.57444,15
165,0.67098,4.41877,90.70696,4.20329,7.796294832,8.01141,7.80312,7.77728,7.78085,7.092057896,6.90274,7.14091,7.11054,7.10966,-0.83592,42.83636797,18.68428,42.87741,42.84448,42.55507,0.250597226,0.57453,0.25036,0.25055,0.25225,3.990467152,1.74055,3.99429,3.99122,3.96426,203.0005376,186.23765,203.03568,203.03526,202.91202,164.8921993,156.80189,165.67273,165.52593,165.44363,78.39800052,71.51732,78.34701,78.35777,78.30886,0.294705416,0.30205,0.29575,0.29557,0.29559,941.804,150.922,527.992,1005.53,137.571,1219.91,39.97328,76.75005,202.09092,57.78805,61.26243,77.44095,0.52368,0.48923,0.50244,0.50687,0.50384,139.51384,140.82849,124.64997,15.1
160,0.60471,4.41868,90.77339,4.20321,7.797840619,8.01437,7.80469,7.77884,7.78226,7.090649337,6.90019,7.13947,7.10911,7.10837,-0.84181,42.86901676,18.62414,42.88021,42.84727,42.58881,0.247548831,0.56981,0.24748,0.24767,0.24918,4.039607033,1.75498,4.04066,4.03756,4.0132,203.3023823,186.68331,203.33988,203.33929,203.22916,164.9833596,156.94332,165.76091,165.61455,165.53921,78.52606882,71.7047,78.47634,78.48702,78.44343,0.294515255,0.30175,0.29555,0.29537,0.29539,946.894,152.138,530.772,1010.29,138.732,1224.57,40.12522,74.15102,199.64736,55.28072,58.73285,74.92669,0.51981,0.48817,0.50045,0.50493,0.50182,139.58165,140.91451,124.72067,15.2
155,0.54499,4.4186,90.83326,4.20315,7.799382678,8.01733,7.80626,7.7804,7.78368,7.089244716,6.89764,7.13804,7.10769,7.10707,-0.84775,42.89906317,18.56401,42.87985,42.84692,42.61656,0.244519908,0.56505,0.24463,0.24482,0.24614,4.089646549,1.76974,4.08782,4.08468,4.06272,203.5993651,187.12864,203.63906,203.6383,203.53994,165.070398,157.08406,165.84483,165.69892,165.62987,78.65229831,71.89204,78.60377,78.61436,78.57557,0.294325093,0.30146,0.29535,0.29517,0.29519,952.073,153.392,533.64,1015.2,139.929,1229.28,40.27821,71.57025,197.20913,52.78334,56.21294,72.42252,0.51616,0.4871,0.49847,0.503,0.49981,139.64479,140.99619,124.78661,15.3
150,0.49116,4.41853,90.88722,4.20309,7.800921008,8.0203,7.80782,7.78195,7.78511,7.08784403,6.89509,7.13662,7.10628,7.10576,-0.85372,42.92648466,18.50387,42.87634,42.8434,42.63857,0.241509993,0.56027,0.24179,0.24198,0.24314,4.14061542,1.78485,4.13578,4.1326,4.11284,203.8915367,187.57364,203.93326,203.93235,203.84455,165.1533678,157.2241,165.92453,165.77909,165.71572,78.7767078,72.07933,78.72931,78.73983,78.70533,0.294134932,0.30116,0.29515,0.29498,0.29499,957.352,154.687,536.599,1020.27,141.165,1234.07,40.4326,69.00699,194.77631,50.29586,53.70268,69.92839,0.51265,0.48601,0.49649,0.50107,0.4978,139.70339,141.07363,124.84792,15.4
145,0.44266,4.41846,90.93584,4.20304,7.802455606,8.02327,7.80937,7.78349,7.78655,7.086447279,6.89254,7.13519,7.10486,7.10445,-0.85972,42.95125956,18.44373,42.86965,42.83671,42.65508,0.238518616,0.55546,0.23897,0.23916,0.24017,4.192544864,1.80032,4.18458,4.18136,4.16363,204.1789531,188.01831,204.22253,204.22149,204.14316,165.232326,157.36346,166.00008,165.85512,165.79689,78.89931799,72.26658,78.85299,78.86344,78.83279,0.29394477,0.30087,0.29496,0.29478,0.29479,962.743,156.024,539.656,1025.5,142.441,1238.95,40.58887,66.46043,192.34894,47.81825,51.20202,67.44429,0.50931,0.48491,0.49452,0.49915,0.4958,139.7575,141.14692,124.90465,15.5
140,0.39894,4.4184,90.97967,4.20299,7.80398647,8.02624,7.81093,7.78504,7.78799,7.08505446,6.88998,7.13377,7.10345,7.10313,-0.86574,42.97336697,18.38359,42.85977,42.82683,42.6663,0.235545309,0.55061,0.23617,0.23635,0.23724,4.245467696,1.81617,4.23425,4.23099,4.21513,204.4616752,188.46265,204.50695,204.50579,204.43595,165.3073339,157.50212,166.07154,165.92708,165.87347,79.02015164,72.4538,78.97484,78.98522,78.95801,0.293754609,0.30057,0.29476,0.29458,0.29459,968.259,157.405,542.813,1030.91,143.759,1243.92,40.74717,63.92992,189.92711,45.35049,48.71095,64.97016,0.5061,0.4838,0.49255,0.49724,0.49381,139.80725,141.21616,124.95695,15.6
135,0.35954,4.41835,91.01916,4.20295,7.805513597,8.02921,7.81248,7.78658,7.78944,7.083665571,6.88743,7.13236,7.10205,7.10181,-0.87179,42.99278685,18.32345,42.8467,42.81374,42.67244,0.232589598,0.54573,0.23338,0.23356,0.23434,4.299418416,1.8324,4.28481,4.28151,4.26738,204.7397698,188.90667,204.78658,204.78532,204.72308,165.3784568,157.64011,166.13898,165.99503,165.9456,79.13923365,72.64097,79.09487,79.10519,79.08107,0.293564448,0.30028,0.29456,0.29439,0.29439,973.911,158.833,546.077,1036.5,145.122,1249,40.90793,61.41479,187.51087,42.89255,46.22943,62.50601,0.50303,0.48267,0.49059,0.49533,0.49182,139.85271,141.28144,125.00486,15.7
130,0.32403,4.4183,91.05476,4.20291,7.807036985,8.03218,7.81403,7.78812,7.7909,7.082280611,6.88488,7.13094,7.10065,7.10048,-0.87785,43.00949999,18.2633,42.83041,42.79745,42.67366,0.229651007,0.54082,0.23061,0.23079,0.23146,4.354433327,1.84904,4.3363,4.33297,4.32043,205.0133092,189.35036,205.0615,205.06015,205.00472,165.4457645,157.77741,166.20247,166.05905,166.01339,79.25659121,72.82809,79.21312,79.22339,79.20203,0.293374286,0.29998,0.29437,0.29419,0.29419,979.712,160.309,549.452,1042.28,146.531,1254.2,41.07141,58.91458,185.1003,40.44441,43.75746,60.05179,0.50004,0.48153,0.48863,0.49342,0.48983,139.89398,141.34284,125.04851,15.8
125,0.29203,4.41826,91.08683,4.20288,7.80855663,8.03516,7.81557,7.78965,7.79236,7.080899577,6.88233,7.12954,7.09925,7.09916,-0.88393,43.02348803,18.20315,42.8109,42.77794,42.67014,0.22672906,0.53588,0.22785,0.22803,0.22861,4.410550636,1.8661,4.38876,4.38538,4.37433,205.2823721,189.79372,205.33178,205.33037,205.28103,165.509332,157.91404,166.26208,166.11921,166.07695,79.37225396,73.01518,79.32961,79.33983,79.32095,0.293184125,0.29969,0.29417,0.29399,0.29399,985.672,161.837,552.945,1048.26,147.989,1259.52,41.23782,56.42868,182.69548,38.00605,41.29501,57.60751,0.49718,0.48037,0.48667,0.49152,0.48785,139.93115,141.40047,125.08797,15.9
120,0.26319,4.41822,91.11574,4.20285,7.810072532,8.03814,7.81711,7.79118,7.79382,7.079522468,6.87978,7.12813,7.09786,7.09782,-0.89002,43.03473344,18.143,42.78817,42.75521,42.66201,0.223823276,0.5309,0.22511,0.22529,0.22578,4.467810587,1.88358,4.44221,4.43879,4.42912,205.547044,190.23675,205.59752,205.59605,205.55216,165.5692388,158.04999,166.31791,166.17559,166.13639,79.48625408,73.20223,79.44439,79.45456,79.43788,0.292993963,0.29939,0.29397,0.2938,0.29379,991.807,163.418,556.56,1054.45,149.499,1264.99,41.40758,53.95674,180.29648,35.57747,38.84208,55.17314,0.49439,0.4792,0.48472,0.48962,0.48586,139.9643,141.4544,125.12334,16
115,0.23719,4.41818,91.1418,4.20283,7.811584688,8.04112,7.81865,7.7927,7.79529,7.078149281,6.87723,7.12673,7.09647,7.09649,-0.89611,43.04321958,18.08285,42.76221,42.72924,42.64943,0.220933171,0.52589,0.22239,0.22256,0.22297,4.526255585,1.90152,4.49671,4.49324,4.48485,205.8074171,190.67945,205.85881,205.8573,205.81829,165.6255701,158.18527,166.37003,166.22829,166.19186,79.59862655,73.38923,79.55748,79.56761,79.55291,0.292803802,0.2991,0.29377,0.2936,0.29359,998.129,165.056,560.305,1060.86,151.062,1270.62,41.58091,51.49833,177.9034,33.15866,36.39866,52.74869,0.49168,0.47801,0.48277,0.48771,0.48388,139.99353,141.50474,125.15471,16.1
110,0.21377,4.41814,91.16528,4.20281,7.813093095,8.0441,7.82018,7.79423,7.79675,7.076780015,6.87468,7.12533,7.09508,7.09515,-0.90222,43.04893064,18.0227,42.733,42.70003,42.6325,0.218058262,0.52085,0.21967,0.21984,0.22019,4.585930341,1.91993,4.55228,4.54876,4.54157,206.0635916,191.12182,206.11576,206.11422,206.07956,165.6784171,158.31988,166.41854,166.27739,166.24345,79.70940929,73.57619,79.66892,79.67903,79.66609,0.29261364,0.2988,0.29358,0.2934,0.2934,1004.65,166.754,564.187,1067.51,152.683,1276.41,41.75819,49.05306,175.51631,30.74961,33.96475,50.33415,0.48905,0.4768,0.48081,0.48581,0.4819,140.01892,141.55156,125.18216,16.2
105,0.19266,4.41811,91.18645,4.20279,7.81459775,8.04709,7.82171,7.79574,7.79822,7.075414669,6.87214,7.12394,7.0937,7.09382,-0.90833,43.05185169,17.96255,42.70056,42.66758,42.61133,0.215198061,0.51578,0.21697,0.21714,0.21742,4.646882022,1.93882,4.60896,4.60541,4.59933,206.3156754,191.56387,206.36847,206.36692,206.33615,165.7278768,158.45382,166.46355,166.323,166.29131,79.81864331,73.76312,79.77876,79.78884,79.77747,0.292423479,0.29851,0.29338,0.29321,0.2932,1011.39,168.515,568.213,1074.4,154.364,1282.39,41.93962,46.62069,173.13532,28.35035,31.54037,47.92954,0.48647,0.47557,0.47885,0.4839,0.47991,140.04056,141.59495,125.20578,16.3
100,0.17363,4.41808,91.20552,4.20277,7.816098654,8.05007,7.82323,7.79726,7.79969,7.07405324,6.86959,7.12255,7.09232,7.09248,-0.91443,43.05196867,17.90239,42.66486,42.63189,42.58603,0.212352078,0.51067,0.21428,0.21444,0.21468,4.709160421,1.95822,4.66682,4.66321,4.65819,206.5637852,192.00558,206.61707,206.61552,206.58823,165.7740528,158.5871,166.50516,166.36522,166.33556,79.92637298,73.95,79.88705,79.8971,79.88714,0.292233318,0.29821,0.29318,0.29301,0.293,1018.35,170.342,572.39,1081.56,156.108,1288.55,42.12556,44.20088,170.76051,25.96088,29.12553,45.53487,0.48396,0.47432,0.47689,0.48199,0.47792,140.05852,141.63498,125.22564,16.4
95,0.15648,4.41805,91.22271,4.20275,7.8175958,8.05306,7.82475,7.79877,7.80116,7.072695726,6.86704,7.12117,7.09095,7.09114,-0.92054,43.04926837,17.84223,42.62593,42.59294,42.55668,0.209519821,0.50552,0.2116,0.21176,0.21194,4.77281813,1.97815,4.72588,4.72223,4.71821,206.8080468,192.44697,206.86169,206.86015,206.83596,165.8170557,158.71973,166.54348,166.40416,166.37634,80.03264626,74.13683,79.99383,80.00386,79.99515,0.292043156,0.29792,0.29299,0.29281,0.2928,1025.56,172.24,576.728,1088.99,157.919,1294.93,42.31628,41.79341,168.392,23.58122,26.72024,43.15015,0.48149,0.47305,0.47493,0.48008,0.47593,140.07289,141.67176,125.24185,16.5
90,0.14103,4.41803,91.2382,4.20274,7.81908919,8.05605,7.82627,7.80028,7.80263,7.071342125,6.86449,7.11979,7.08958,7.08981,-0.92665,43.0437385,17.78207,42.58374,42.55075,42.52336,0.206700796,0.50035,0.20893,0.2091,0.20923,4.837910741,1.99862,4.78621,4.7825,4.77942,207.0485955,192.88803,207.10246,207.10095,207.07953,165.8570037,158.85169,166.57864,166.43996,166.41379,80.13751491,74.32363,80.09915,80.10917,80.10158,0.291852995,0.29762,0.29279,0.29262,0.29261,1033.03,174.212,581.235,1096.7,159.801,1301.53,42.51211,39.39806,166.02989,21.2114,24.32454,40.77541,0.47907,0.47176,0.47296,0.47816,0.47393,140.08376,141.70535,125.25448,16.6
85,0.1271,4.41801,91.25215,4.20274,7.820578819,8.05904,7.82778,7.80178,7.8041,7.069992436,6.86194,7.11841,7.08821,7.08847,-0.93276,43.03536761,17.7219,42.53831,42.50532,42.48615,0.203894506,0.49513,0.20628,0.20644,0.20653,4.904497045,2.01966,4.84785,4.84409,4.84191,207.2855776,193.32876,207.33955,207.33807,207.31912,165.8940227,158.983,166.61077,166.47273,166.44805,80.24103476,74.51038,80.20308,80.21309,80.20649,0.291662833,0.29733,0.29259,0.29242,0.29241,1040.78,176.262,585.922,1104.73,161.757,1308.37,42.7133,37.01465,163.67429,18.85145,21.93846,38.41069,0.47668,0.47045,0.47098,0.47623,0.47192,140.09121,141.73583,125.2636,16.7
80,0.11455,4.41799,91.26474,4.20272,7.822064685,8.06204,7.82929,7.80328,7.80557,7.068646657,6.85939,7.11704,7.08685,7.08714,-0.93886,43.02414516,17.66173,42.48963,42.45664,42.44511,0.201100451,0.48988,0.20363,0.20379,0.20384,4.972639268,2.04131,4.91086,4.90705,4.90572,207.5191501,193.76916,207.57311,207.57168,207.55492,165.9282473,159.11366,166.64,166.50262,166.4793,80.34326603,74.6971,80.30568,80.31568,80.30997,0.291472672,0.29703,0.29239,0.29222,0.29221,1048.82,178.395,590.798,1113.08,163.793,1315.46,42.92042,34.64308,161.32534,16.50141,19.56203,36.05603,0.47431,0.46911,0.46899,0.4743,0.4699,140.0953,141.76331,125.26931,16.8
75,0.10323,4.41797,91.27608,4.20272,7.823546788,8.06504,7.8308,7.80478,7.80704,7.067304785,6.85684,7.11567,7.08549,7.0858,-0.94495,43.01006147,17.60156,42.43771,42.40471,42.40029,0.198318131,0.4846,0.20099,0.20115,0.20117,5.042403312,2.06357,4.9753,4.97143,4.97092,207.7494825,194.20924,207.80331,207.80194,207.78714,165.9598212,159.24367,166.66649,166.52978,166.50768,80.44427364,74.88377,80.40701,80.41701,80.41208,0.29128251,0.29674,0.2922,0.29203,0.29201,1057.19,180.616,595.876,1121.78,165.913,1322.84,43.13359,32.28319,158.98315,14.16134,17.19532,33.71148,0.47198,0.46774,0.46699,0.47235,0.46788,140.09613,141.78783,125.27167,16.9
70,0.0930379,4.41795,91.2863,4.20271,7.825025122,8.06804,7.8323,7.80627,7.80851,7.065966819,6.85429,7.1143,7.08413,7.08447,-0.95104,42.99310776,17.54139,42.38255,42.34955,42.35176,0.195547041,0.47928,0.19836,0.19852,0.19851,5.113859026,2.08648,5.04124,5.03731,5.03757,207.9767568,194.64898,208.03035,208.02905,208.01599,165.988898,159.37304,166.69039,166.55436,166.53336,80.54412752,75.0704,80.50715,80.51715,80.51292,0.291092349,0.29644,0.292,0.29183,0.29182,1065.89,182.93,601.168,1130.84,168.123,1330.5,43.35318,29.93485,156.64786,11.8313,14.83837,31.3771,0.46967,0.46634,0.46498,0.47039,0.46584,140.09377,141.80949,125.27076,17
65,0.0838493,4.41794,91.29551,4.20271,7.826499688,8.07104,7.8338,7.80776,7.80998,7.064632757,6.85174,7.11294,7.08278,7.08314,-0.95712,42.97327613,17.48121,42.32417,42.29116,42.29956,0.192786675,0.47392,0.19574,0.1959,0.19586,5.187080498,2.11007,5.10873,5.10475,5.10576,208.2011691,195.0884,208.25443,208.25321,208.2417,166.0156416,159.50176,166.71188,166.57653,166.55654,80.64290301,75.25698,80.60617,80.61618,80.61257,0.290902188,0.29615,0.2918,0.29163,0.29162,1074.95,185.344,606.686,1140.29,170.427,1338.48,43.5797,27.59804,154.31961,9.51135,12.49126,29.05295,0.46736,0.46492,0.46296,0.46841,0.46378,140.0883,141.82835,125.26666,17.1
60,0.0755681,4.41792,91.3038,4.2027,7.827970483,8.07404,7.8353,7.80925,7.81144,7.063302597,6.84919,7.11158,7.08143,7.08181,-0.96319,42.95055958,17.42103,42.26255,42.22955,42.24373,0.190036523,0.46852,0.19313,0.19328,0.19322,5.262146374,2.13436,5.17785,5.17381,5.17555,208.4229303,195.52749,208.47576,208.47463,208.4645,166.040227,159.62985,166.73113,166.59648,166.57739,80.74068124,75.44353,80.70416,80.71417,80.71111,0.290712026,0.29585,0.2916,0.29144,0.29142,1084.39,187.864,612.446,1150.15,172.831,1346.79,43.8134,25.27266,151.99857,7.20157,10.15406,26.73911,0.46508,0.46346,0.46091,0.46642,0.46171,140.07979,141.84451,125.25946,17.2
55,0.0681047,4.41791,91.31128,4.2027,7.829437504,8.07705,7.83679,7.81073,7.8129,7.061976338,6.84664,7.11023,7.08009,7.08049,-0.96925,42.92495199,17.36085,42.19772,42.16471,42.18432,0.187296074,0.46309,0.19052,0.19067,0.19058,5.3391402,2.1594,5.24869,5.24458,5.24702,208.6422672,195.96625,208.69458,208.69355,208.68465,166.062842,159.75729,166.74834,166.61439,166.59613,80.83754963,75.63003,80.8012,80.81123,80.80866,0.290521865,0.29556,0.29141,0.29124,0.29123,1094.24,190.496,618.462,1160.45,175.343,1355.47,44.05482,22.95873,149.68487,4.90205,7.82685,24.43567,0.46279,0.46198,0.45885,0.46441,0.45962,140.0683,141.85802,125.2492,17.3
50,0.0613784,4.4179,91.31803,4.2027,7.830900749,8.08005,7.83828,7.81221,7.81436,7.060653977,6.8441,7.10888,7.07875,7.07916,-0.97531,42.89644811,17.30067,42.12969,42.09667,42.12138,0.184564815,0.45762,0.18792,0.18807,0.18796,5.418150806,2.18521,5.3213,5.31713,5.32025,208.8594241,196.40468,208.91115,208.91022,208.90241,166.083687,159.8841,166.76372,166.63047,166.61297,80.93360233,75.8165,80.89741,80.90745,80.90531,0.290331703,0.29526,0.29121,0.29104,0.29103,1104.54,193.247,624.753,1171.23,177.97,1364.53,44.30433,20.65624,147.37871,2.6129,5.50974,22.14273,0.4605,0.46045,0.45677,0.46238,0.45751,140.05392,141.86897,125.23598,17.4
45,0.0553165,4.41789,91.3241,4.2027,7.832360216,8.08306,7.83976,7.81368,7.81582,7.059335513,6.84155,7.10754,7.07741,7.07784,-0.98135,42.8650436,17.24048,42.05845,42.02544,42.05493,0.181842227,0.45211,0.18533,0.18548,0.18535,5.499272721,2.21183,5.39579,5.39156,5.39534,209.0746637,196.84278,209.12574,209.12492,209.11807,166.1029763,160.01028,166.77748,166.64495,166.62814,81.02894074,76.00292,80.99287,81.00293,81.00118,0.290141542,0.29497,0.29101,0.29085,0.29083,1115.3,196.127,631.336,1182.5,180.718,1374,44.56226,18.36516,145.08026,0.33421,3.20284,19.8604,0.45822,0.45889,0.45466,0.46033,0.45538,140.03674,141.87742,125.21986,17.5
40,0.0498532,4.41787,91.32957,4.2027,7.833815903,8.08608,7.84124,7.81515,7.81728,7.058020943,6.839,7.10619,7.07608,7.07652,-0.98738,42.83073498,17.18028,41.98404,41.95101,41.98501,0.179127792,0.44657,0.18274,0.18288,0.18274,5.582606625,2.2393,5.47225,5.46794,5.47237,209.288269,197.28055,209.33863,209.33793,209.33194,166.1209399,160.13583,166.78988,166.65805,166.64187,81.12367413,76.18929,81.08771,81.09779,81.09637,0.28995138,0.29467,0.29082,0.29065,0.29064,1126.57,199.143,638.232,1194.31,183.597,1383.92,44.82941,16.08559,142.7897,-1.93387,0.90627,17.5888,0.45591,0.45729,0.45253,0.45825,0.45322,140.01678,141.88343,125.2009,17.6
35,0.0449295,4.41787,91.3345,4.2027,7.835267809,8.08909,7.84272,7.81662,7.81874,7.056710265,6.83645,7.10486,7.07475,7.07521,-0.99339,42.7935197,17.12009,41.90644,41.87342,41.91167,0.176420987,0.44098,0.18016,0.1803,0.18013,5.668259852,2.26766,5.55076,5.54639,5.55145,209.5005447,197.718,209.55015,209.54957,209.54434,166.1378239,160.26075,166.80115,166.67005,166.65444,81.21792024,76.37563,81.18205,81.19214,81.19102,0.289761219,0.29438,0.29062,0.29045,0.29044,1138.37,202.306,645.462,1206.69,186.616,1394.31,45.10595,13.81754,140.50726,-4.19121,-1.37984,15.32806,0.45361,0.45565,0.45036,0.45614,0.45103,139.99417,141.8871,125.1792,17.7
30,0.040492,4.41786,91.33894,4.20271,7.836715928,8.09211,7.84419,7.81808,7.82019,7.055403479,6.8339,7.10352,7.07343,7.07389,-0.9994,42.75339603,17.05989,41.82569,41.79266,41.83494,0.173721287,0.43536,0.17757,0.17771,0.17754,5.756346932,2.29695,5.63144,5.62699,5.63269,209.7118188,198.15512,209.76063,209.76017,209.75561,166.1538923,160.38505,166.81158,166.6812,166.66612,81.31180602,76.56192,81.27601,81.28613,81.28527,0.289571058,0.29408,0.29042,0.29026,0.29024,1150.76,205.625,653.05,1219.68,189.784,1405.21,45.39261,11.56114,138.23314,-6.43767,-3.65533,13.07836,0.45128,0.45396,0.44817,0.454,0.44881,139.96892,141.88847,125.15478,17.8
25,0.0364927,4.41785,91.34296,4.20271,7.838160262,8.09512,7.84566,7.81954,7.82164,7.054100582,6.83135,7.10219,7.07211,7.07258,-1.00539,42.71036314,16.99968,41.74179,41.70876,41.75485,0.171028164,0.42969,0.175,0.17514,0.17494,5.8469902,2.32723,5.71439,5.70987,5.71618,209.9224452,198.59191,209.97044,209.97011,209.96615,166.1694283,160.50873,166.82145,166.69179,166.6772,81.40546838,76.74818,81.36974,81.37988,81.37925,0.289380896,0.29379,0.29022,0.29006,0.29005,1163.77,209.113,661.024,1233.34,193.113,1416.66,45.68989,9.31647,135.96758,-8.67305,-5.92004,10.83984,0.44893,0.45222,0.44594,0.45183,0.44655,139.94114,141.88762,125.12774,17.9
